Google_IO_2017_chunk_196_1497534345207332_count_0_noise_-1_noise_type_White,4,mail hostage asset all of this here,-1,"{'end_time': 2.06, 'confidence': 0.5793, 'length': 4, 'word': 'mail', 'start_time': 1.7}; {'end_time': 2.76, 'confidence': 0.42, 'length': 7, 'word': 'hostage', 'start_time': 2.31}; {'end_time': 3.22, 'confidence': 0.4543, 'length': 5, 'word': 'asset', 'start_time': 2.76}; {'end_time': 3.98, 'confidence': 1.0, 'length': 3, 'word': 'all', 'start_time': 3.71}; {'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}",lecture,White,"[{'confidence': 0.475, 'timestamps': [['email', 0.22, 0.59], ['asa', 0.87, 1.21], ['just', 1.21, 1.5], ['said', 1.5, 1.81], ['all', 2.26, 2.53], ['of', 2.53, 2.63], ['this', 2.63, 2.8], ['year', 2.8, 2.94]], 'transcript': 'email asa just said all of this year ', 'word_confidence': [['email', 0.329], ['asa', 0.216], ['just', 0.233], ['said', 0.462], ['all', 0.987], ['of', 0.694], ['this', 0.981], ['year', 0.255]]}]",,email,0.8695,asa,0.2817,said,0.4989,all,0.9615,of,0.7412,this,0.9872,year,0.529
Google_IO_2017_chunk_196_1497534345207332_count_0_noise_0_noise_type_White,4,mail hostage asset all of this here,0,"{'end_time': 2.06, 'confidence': 0.5793, 'length': 4, 'word': 'mail', 'start_time': 1.7}; {'end_time': 2.76, 'confidence': 0.42, 'length': 7, 'word': 'hostage', 'start_time': 2.31}; {'end_time': 3.22, 'confidence': 0.4543, 'length': 5, 'word': 'asset', 'start_time': 2.76}; {'end_time': 3.98, 'confidence': 1.0, 'length': 3, 'word': 'all', 'start_time': 3.71}; {'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}",lecture,White,"[{'confidence': 0.466, 'timestamps': [['email', 0.22, 0.6], ['I', 0.86, 1.05], ['suggest', 1.05, 1.52], ['that', 1.52, 1.77], ['all', 2.26, 2.53], ['of', 2.53, 2.63], ['this', 2.63, 2.8], ['year', 2.8, 2.94]], 'transcript': 'email I suggest that all of this year ', 'word_confidence': [['email', 0.333], ['I', 0.273], ['suggest', 0.333], ['that', 0.189], ['all', 0.988], ['of', 0.665], ['this', 0.984], ['year', 0.257]]}]",,email,0.858,I,0.4978,suggest,0.6121,that,0.5962,all,0.9614,of,0.8938,this,0.9817,year,0.5217
Google_IO_2017_chunk_196_1497534345207332_count_0_noise_10_noise_type_White,4,mail hostage asset all of this here,10,"{'end_time': 2.06, 'confidence': 0.5793, 'length': 4, 'word': 'mail', 'start_time': 1.7}; {'end_time': 2.76, 'confidence': 0.42, 'length': 7, 'word': 'hostage', 'start_time': 2.31}; {'end_time': 3.22, 'confidence': 0.4543, 'length': 5, 'word': 'asset', 'start_time': 2.76}; {'end_time': 3.98, 'confidence': 1.0, 'length': 3, 'word': 'all', 'start_time': 3.71}; {'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}",lecture,White,"[{'confidence': 0.584, 'timestamps': [['email', 0.22, 0.61], ['sausage', 0.84, 1.3], ['asset', 1.3, 1.79], ['all', 2.26, 2.52], ['of', 2.52, 2.63], ['this', 2.63, 2.8], ['year', 2.8, 2.95]], 'transcript': 'email sausage asset all of this year ', 'word_confidence': [['email', 0.38], ['sausage', 0.363], ['asset', 0.774], ['all', 0.848], ['of', 0.59], ['this', 0.98], ['year', 0.26]]}]",,email,0.9012,sausage,0.7737,asset,0.8591,all,0.9715,of,0.7122,this,0.9901,year,0.5729
Google_IO_2017_chunk_196_1497534345207332_count_0_noise_20_noise_type_White,4,mail hostage asset all of this here,20,"{'end_time': 2.06, 'confidence': 0.5793, 'length': 4, 'word': 'mail', 'start_time': 1.7}; {'end_time': 2.76, 'confidence': 0.42, 'length': 7, 'word': 'hostage', 'start_time': 2.31}; {'end_time': 3.22, 'confidence': 0.4543, 'length': 5, 'word': 'asset', 'start_time': 2.76}; {'end_time': 3.98, 'confidence': 1.0, 'length': 3, 'word': 'all', 'start_time': 3.71}; {'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}",lecture,White,"[{'confidence': 0.523, 'timestamps': [['email', 0.23, 0.62], ['doctor', 0.85, 1.21], ['Jack', 1.21, 1.47], ['said', 1.47, 1.75], ['all', 2.26, 2.53], ['of', 2.53, 2.63], ['this', 2.63, 2.8], ['year', 2.8, 2.94]], 'transcript': 'email doctor Jack said all of this year ', 'word_confidence': [['email', 0.421], ['doctor', 0.33], ['Jack', 0.47], ['said', 0.69], ['all', 0.645], ['of', 0.375], ['this', 0.987], ['year', 0.368]]}]",,email,0.8378,doctor,0.4246,said,0.5402,all,0.8872,of,0.6774,this,0.9789,year,0.7079
Google_IO_2017_chunk_196_1497534345207332_count_0_noise_22_noise_type_White,4,mail hostage asset all of this here,22,"{'end_time': 2.06, 'confidence': 0.5793, 'length': 4, 'word': 'mail', 'start_time': 1.7}; {'end_time': 2.76, 'confidence': 0.42, 'length': 7, 'word': 'hostage', 'start_time': 2.31}; {'end_time': 3.22, 'confidence': 0.4543, 'length': 5, 'word': 'asset', 'start_time': 2.76}; {'end_time': 3.98, 'confidence': 1.0, 'length': 3, 'word': 'all', 'start_time': 3.71}; {'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}",lecture,White,"[{'confidence': 0.522, 'timestamps': [['email', 0.23, 0.62], ['doctor', 0.86, 1.21], ['Jack', 1.21, 1.48], ['said', 1.48, 1.75], ['all', 2.26, 2.53], ['of', 2.53, 2.63], ['this', 2.63, 2.8], ['year', 2.8, 2.93]], 'transcript': 'email doctor Jack said all of this year ', 'word_confidence': [['email', 0.411], ['doctor', 0.225], ['Jack', 0.345], ['said', 0.606], ['all', 0.961], ['of', 0.583], ['this', 0.985], ['year', 0.288]]}]",,email,0.7972,doctor,0.4701,Jack,0.4649,said,0.5921,all,0.9378,of,0.7053,this,0.9899,year,0.5386
Google_IO_2017_chunk_196_1497534345207332_count_1_noise_-1_noise_type_White,4,of this here on that working have,-1,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.873, 'timestamps': [['this', 0.34, 0.51], ['here', 0.51, 0.66], ['on', 0.66, 0.78], ['that', 0.78, 0.95], ['working', 0.95, 1.29]], 'transcript': 'this here on that working ', 'word_confidence': [['this', 0.893], ['here', 0.534], ['on', 1.0], ['that', 1.0], ['working', 0.904]]}]",,this,0.9896,year,0.5307,on,0.9995,that,0.9997,working,0.9689
Google_IO_2017_chunk_196_1497534345207332_count_1_noise_0_noise_type_White,4,of this here on that working have,0,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.762, 'timestamps': [['but', 0.22, 0.34], ['this', 0.34, 0.53], ['year', 0.53, 0.67], ['on', 0.67, 0.78], ['that', 0.78, 0.95], ['working', 0.95, 1.29]], 'transcript': 'but this year on that working ', 'word_confidence': [['but', 0.149], ['this', 0.849], ['year', 0.372], ['on', 1.0], ['that', 1.0], ['working', 0.894]]}]",,this,0.9899,year,0.5452,on,0.9995,that,0.9995,working,0.9582
Google_IO_2017_chunk_196_1497534345207332_count_1_noise_10_noise_type_White,4,of this here on that working have,10,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.807, 'timestamps': [['this', 0.24, 0.53], ['year', 0.53, 0.67], ['on', 0.67, 0.78], ['that', 0.78, 0.95], ['working', 0.95, 1.29]], 'transcript': 'this year on that working ', 'word_confidence': [['this', 0.687], ['year', 0.449], ['on', 1.0], ['that', 1.0], ['working', 0.897]]}]",,this,0.9627,year,0.5665,on,0.9986,that,0.9996,working,0.9531
Google_IO_2017_chunk_196_1497534345207332_count_1_noise_20_noise_type_White,4,of this here on that working have,20,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.526, 'timestamps': [['if', 0.37, 0.53], ['you', 0.53, 0.66], ['are', 0.66, 0.77], ['not', 0.77, 0.95], ['working', 0.95, 1.29]], 'transcript': 'if you are not working ', 'word_confidence': [['if', 0.519], ['you', 0.235], ['are', 0.154], ['not', 0.181], ['working', 0.943]]}]",this,if,0.7768,you're,0.4755,on,0.7004,that,0.7012,working,0.9633
Google_IO_2017_chunk_196_1497534345207332_count_1_noise_15_noise_type_White,4,of this here on that working have,15,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.847, 'timestamps': [['this', 0.34, 0.53], ['year', 0.53, 0.67], ['on', 0.67, 0.78], ['that', 0.78, 0.95], ['working', 0.95, 1.29]], 'transcript': 'this year on that working ', 'word_confidence': [['this', 0.839], ['year', 0.436], ['on', 1.0], ['that', 0.986], ['working', 0.903]]}]",,this,0.8854,year,0.562,on,0.9997,that,0.9994,working,0.9665
