TheVoynichManuscript_chunk_32_1499227381638939_count_0_noise_-1_noise_type_White,4,described as being earless having had his,-1,"{'length': 9, 'confidence': 0.9749, 'end_time': 10.73, 'start_time': 10.19, 'word': 'described'}; {'length': 2, 'confidence': 0.9749, 'end_time': 10.87, 'start_time': 10.73, 'word': 'as'}; {'length': 5, 'confidence': 0.9733, 'end_time': 11.21, 'start_time': 10.87, 'word': 'being'}; {'length': 7, 'confidence': 0.4325, 'end_time': 11.85, 'start_time': 11.21, 'word': 'earless'}; {'length': 6, 'confidence': 0.6952, 'end_time': 12.33, 'start_time': 12.03, 'word': 'having'}; {'length': 3, 'confidence': 0.9506, 'end_time': 12.57, 'start_time': 12.33, 'word': 'had'}; {'length': 3, 'confidence': 0.9946, 'end_time': 12.76, 'start_time': 12.57, 'word': 'his'}",podcast_lecture,White,"[{'timestamps': [['described', 0.28, 0.78], ['as', 0.78, 0.93], ['being', 0.93, 1.27], ['earless', 1.27, 1.91], ['having', 2.09, 2.39], ['had', 2.39, 2.63], ['his', 2.63, 2.81]], 'word_confidence': [['described', 0.87], ['as', 0.995], ['being', 0.898], ['earless', 0.117], ['having', 1.0], ['had', 1.0], ['his', 1.0]], 'confidence': 0.717, 'transcript': 'described as being earless having had his '}]",,described,0.9908,as,0.9908,being,0.9646,earless,0.3401,having,0.807,had,0.9591,his,1.0
TheVoynichManuscript_chunk_32_1499227381638939_count_0_noise_0_noise_type_White,4,described as being earless having had his,0,"{'length': 9, 'confidence': 0.9749, 'end_time': 10.73, 'start_time': 10.19, 'word': 'described'}; {'length': 2, 'confidence': 0.9749, 'end_time': 10.87, 'start_time': 10.73, 'word': 'as'}; {'length': 5, 'confidence': 0.9733, 'end_time': 11.21, 'start_time': 10.87, 'word': 'being'}; {'length': 7, 'confidence': 0.4325, 'end_time': 11.85, 'start_time': 11.21, 'word': 'earless'}; {'length': 6, 'confidence': 0.6952, 'end_time': 12.33, 'start_time': 12.03, 'word': 'having'}; {'length': 3, 'confidence': 0.9506, 'end_time': 12.57, 'start_time': 12.33, 'word': 'had'}; {'length': 3, 'confidence': 0.9946, 'end_time': 12.76, 'start_time': 12.57, 'word': 'his'}",podcast_lecture,White,"[{'timestamps': [['described', 0.28, 0.78], ['as', 0.78, 0.93], ['being', 0.93, 1.27], ['earless', 1.27, 1.91], ['having', 2.09, 2.39], ['had', 2.39, 2.63], ['his', 2.63, 2.81]], 'word_confidence': [['described', 0.889], ['as', 0.995], ['being', 0.901], ['earless', 0.096], ['having', 1.0], ['had', 1.0], ['his', 1.0]], 'confidence': 0.715, 'transcript': 'described as being earless having had his '}]",,described,0.9935,as,0.9936,being,0.9587,year,0.3216,having,0.8006,had,0.9645,his,1.0
TheVoynichManuscript_chunk_32_1499227381638939_count_0_noise_10_noise_type_White,4,described as being earless having had his,10,"{'length': 9, 'confidence': 0.9749, 'end_time': 10.73, 'start_time': 10.19, 'word': 'described'}; {'length': 2, 'confidence': 0.9749, 'end_time': 10.87, 'start_time': 10.73, 'word': 'as'}; {'length': 5, 'confidence': 0.9733, 'end_time': 11.21, 'start_time': 10.87, 'word': 'being'}; {'length': 7, 'confidence': 0.4325, 'end_time': 11.85, 'start_time': 11.21, 'word': 'earless'}; {'length': 6, 'confidence': 0.6952, 'end_time': 12.33, 'start_time': 12.03, 'word': 'having'}; {'length': 3, 'confidence': 0.9506, 'end_time': 12.57, 'start_time': 12.33, 'word': 'had'}; {'length': 3, 'confidence': 0.9946, 'end_time': 12.76, 'start_time': 12.57, 'word': 'his'}",podcast_lecture,White,"[{'timestamps': [['described', 0.28, 0.78], ['as', 0.78, 0.93], ['being', 0.93, 1.27], ['earless', 1.27, 1.89], ['having', 2.09, 2.39], ['had', 2.39, 2.63], ['his', 2.63, 2.8]], 'word_confidence': [['described', 0.912], ['as', 0.994], ['being', 0.899], ['earless', 0.063], ['having', 1.0], ['had', 1.0], ['his', 1.0]], 'confidence': 0.716, 'transcript': 'described as being earless having had his '}]",,described,0.9947,as,0.9947,being,0.9539,year,0.5359,having,0.762,had,0.9655,his,1.0
TheVoynichManuscript_chunk_32_1499227381638939_count_0_noise_20_noise_type_White,4,described as being earless having had his,20,"{'length': 9, 'confidence': 0.9749, 'end_time': 10.73, 'start_time': 10.19, 'word': 'described'}; {'length': 2, 'confidence': 0.9749, 'end_time': 10.87, 'start_time': 10.73, 'word': 'as'}; {'length': 5, 'confidence': 0.9733, 'end_time': 11.21, 'start_time': 10.87, 'word': 'being'}; {'length': 7, 'confidence': 0.4325, 'end_time': 11.85, 'start_time': 11.21, 'word': 'earless'}; {'length': 6, 'confidence': 0.6952, 'end_time': 12.33, 'start_time': 12.03, 'word': 'having'}; {'length': 3, 'confidence': 0.9506, 'end_time': 12.57, 'start_time': 12.33, 'word': 'had'}; {'length': 3, 'confidence': 0.9946, 'end_time': 12.76, 'start_time': 12.57, 'word': 'his'}",podcast_lecture,White,"[{'timestamps': [['described', 0.28, 0.79], ['as', 0.79, 0.93], ['being', 0.93, 1.29], ['nearly', 1.36, 1.82], ['having', 2.09, 2.4], ['had', 2.4, 2.63], ['his', 2.63, 2.8]], 'word_confidence': [['described', 0.851], ['as', 0.994], ['being', 0.87], ['nearly', 0.031], ['having', 0.938], ['had', 1.0], ['his', 1.0]], 'confidence': 0.73, 'transcript': 'described as being nearly having had his '}]",,described,0.9946,as,0.9946,being,0.945,<eps>,0.8414,year,0.5577,having,0.6437,had,0.9328,his,1.0
TheVoynichManuscript_chunk_32_1499227381638939_count_0_noise_30_noise_type_White,4,described as being earless having had his,30,"{'length': 9, 'confidence': 0.9749, 'end_time': 10.73, 'start_time': 10.19, 'word': 'described'}; {'length': 2, 'confidence': 0.9749, 'end_time': 10.87, 'start_time': 10.73, 'word': 'as'}; {'length': 5, 'confidence': 0.9733, 'end_time': 11.21, 'start_time': 10.87, 'word': 'being'}; {'length': 7, 'confidence': 0.4325, 'end_time': 11.85, 'start_time': 11.21, 'word': 'earless'}; {'length': 6, 'confidence': 0.6952, 'end_time': 12.33, 'start_time': 12.03, 'word': 'having'}; {'length': 3, 'confidence': 0.9506, 'end_time': 12.57, 'start_time': 12.33, 'word': 'had'}; {'length': 3, 'confidence': 0.9946, 'end_time': 12.76, 'start_time': 12.57, 'word': 'his'}",podcast_lecture,White,"[{'timestamps': [['described', 0.28, 0.79], ['as', 0.79, 0.94], ['being', 0.94, 1.27], ['a', 1.27, 1.32], ['year', 1.32, 1.62], ['later', 1.62, 1.88], ['having', 2.07, 2.39], ['had', 2.39, 2.63], ['his', 2.63, 2.79]], 'word_confidence': [['described', 0.953], ['as', 0.955], ['being', 0.906], ['a', 0.279], ['year', 0.468], ['later', 0.079], ['having', 1.0], ['had', 0.97], ['his', 0.855]], 'confidence': 0.773, 'transcript': 'described as being a year later having had his '}]",,described,0.9752,as,0.9736,being,0.9586,a,0.489,year,0.4513,having,0.5753,had,0.9254,his,0.9916
History_4A_Fall_2007_UC_Berkeley_Lecture_05_New_Kingdom_Egypt_State_and_Society_c._1500-1000_BC_20457_chunk_96_1499227381638939_count_0_noise_-1_noise_type_White,4,many people have heard of acting on,-1,"{'length': 4, 'confidence': 0.9737, 'end_time': 17.13, 'start_time': 16.98, 'word': 'many'}; {'length': 6, 'confidence': 1.0, 'end_time': 17.38, 'start_time': 17.13, 'word': 'people'}; {'length': 4, 'confidence': 0.5728, 'end_time': 17.5, 'start_time': 17.38, 'word': 'have'}; {'length': 5, 'confidence': 0.9875, 'end_time': 17.73, 'start_time': 17.5, 'word': 'heard'}; {'length': 2, 'confidence': 0.9969, 'end_time': 17.83, 'start_time': 17.73, 'word': 'of'}; {'length': 6, 'confidence': 0.2925, 'end_time': 18.16, 'start_time': 17.83, 'word': 'acting'}; {'length': 2, 'confidence': 0.6728, 'end_time': 18.39, 'start_time': 18.16, 'word': 'on'}",podcast_lecture,White,"[{'timestamps': [['I', 0.23, 0.26], ['mean', 0.26, 0.41], ['people', 0.41, 0.65], ['have', 0.65, 0.77], ['heard', 0.77, 1.0], ['of', 1.0, 1.13], ['our', 1.13, 1.3]], 'word_confidence': [['I', 0.575], ['mean', 0.354], ['people', 0.982], ['have', 0.308], ['heard', 1.0], ['of', 0.836], ['our', 0.032]], 'confidence': 0.642, 'transcript': 'I mean people have heard of our '}]",many,I,0.9587,mean,0.9343,people,0.985,had,0.4775,heard,0.9701,of,0.9856,acting,0.5272
History_4A_Fall_2007_UC_Berkeley_Lecture_22_Violence_and_Civil_War_The_Fall_of_the_Roman_Republic_20474_chunk_146_1499227381638939_count_0_noise_-1_noise_type_White,4,us into professor first the Roman Empire,-1,"{'length': 2, 'confidence': 1.0, 'end_time': 16.94, 'start_time': 16.81, 'word': 'us'}; {'length': 4, 'confidence': 1.0, 'end_time': 17.42, 'start_time': 16.94, 'word': 'into'}; {'length': 9, 'confidence': 1.0, 'end_time': 17.85, 'start_time': 17.42, 'word': 'professor'}; {'length': 5, 'confidence': 0.3463, 'end_time': 18.48, 'start_time': 18.1, 'word': 'first'}; {'length': 3, 'confidence': 0.7109, 'end_time': 18.55, 'start_time': 18.48, 'word': 'the'}; {'length': 5, 'confidence': 0.8591, 'end_time': 18.78, 'start_time': 18.55, 'word': 'Roman'}; {'length': 6, 'confidence': 0.9756, 'end_time': 19.3, 'start_time': 18.78, 'word': 'Empire'}",podcast_lecture,White,"[{'timestamps': [['this', 0.19, 0.38], ['institute', 0.38, 0.91], ['professor', 0.91, 1.29], ['Pafford', 1.29, 1.83], ['the', 1.9, 1.99], ['Roman', 1.99, 2.22], ['Empire', 2.22, 2.7]], 'word_confidence': [['this', 0.535], ['institute', 0.038], ['professor', 1.0], ['Pafford', 0.514], ['the', 0.862], ['Roman', 0.981], ['Empire', 0.988]], 'confidence': 0.638, 'transcript': 'this institute professor Pafford the Roman Empire '}]",into,this,0.9248,in,0.715,few,0.6864,professor,0.8912,Pafford,0.7963,the,0.8693,Roman,0.9848,Empire,0.9907
tmckenna-npr-mar99_chunk_76_1499227381638939_count_0_noise_-1_noise_type_White,4,that instead of or what it was,-1,"{'length': 4, 'confidence': 0.4497, 'end_time': 4.39, 'start_time': 4.18, 'word': 'that'}; {'length': 7, 'confidence': 0.495, 'end_time': 5.12, 'start_time': 4.75, 'word': 'instead'}; {'length': 2, 'confidence': 0.9155, 'end_time': 5.41, 'start_time': 5.12, 'word': 'of'}; {'length': 2, 'confidence': 0.9987, 'end_time': 6.21, 'start_time': 5.88, 'word': 'or'}; {'length': 4, 'confidence': 0.9232, 'end_time': 6.45, 'start_time': 6.21, 'word': 'what'}; {'length': 2, 'confidence': 0.8874, 'end_time': 6.53, 'start_time': 6.45, 'word': 'it'}; {'length': 3, 'confidence': 0.846, 'end_time': 6.88, 'start_time': 6.53, 'word': 'was'}",podcast_lecture,White,"[{'timestamps': [['litter', 0.23, 0.66], ['is', 0.73, 1.02], ['that', 1.02, 1.19], ['of', 1.19, 1.49], ['or', 1.95, 2.28], ['what', 2.28, 2.52], ['it', 2.52, 2.6], ['was', 2.6, 2.93]], 'word_confidence': [['litter', 0.039], ['is', 0.971], ['that', 0.429], ['of', 0.898], ['or', 0.822], ['what', 0.855], ['it', 0.435], ['was', 0.653]], 'confidence': 0.63, 'transcript': 'litter is that of or what it was '}]",,it,0.5506,is,0.6891,that,0.6264,of,0.9416,or,0.9719,what,0.8967,it,0.8932,was,0.9091
tmckenna-npr-mar99_chunk_76_1499227381638939_count_0_noise_0_noise_type_White,4,that instead of or what it was,0,"{'length': 4, 'confidence': 0.4497, 'end_time': 4.39, 'start_time': 4.18, 'word': 'that'}; {'length': 7, 'confidence': 0.495, 'end_time': 5.12, 'start_time': 4.75, 'word': 'instead'}; {'length': 2, 'confidence': 0.9155, 'end_time': 5.41, 'start_time': 5.12, 'word': 'of'}; {'length': 2, 'confidence': 0.9987, 'end_time': 6.21, 'start_time': 5.88, 'word': 'or'}; {'length': 4, 'confidence': 0.9232, 'end_time': 6.45, 'start_time': 6.21, 'word': 'what'}; {'length': 2, 'confidence': 0.8874, 'end_time': 6.53, 'start_time': 6.45, 'word': 'it'}; {'length': 3, 'confidence': 0.846, 'end_time': 6.88, 'start_time': 6.53, 'word': 'was'}",podcast_lecture,White,"[{'timestamps': [['litter', 0.24, 0.66], ['is', 0.73, 1.02], ['that', 1.02, 1.19], ['of', 1.19, 1.48], ['or', 1.95, 2.28], ['what', 2.28, 2.52], ['it', 2.52, 2.6], ['was', 2.6, 2.93]], 'word_confidence': [['litter', 0.026], ['is', 0.767], ['that', 0.451], ['of', 0.862], ['or', 0.792], ['what', 0.854], ['it', 0.415], ['was', 0.586]], 'confidence': 0.583, 'transcript': 'litter is that of or what it was '}]",,it,0.6259,%HESITATION,0.4487,is,0.7071,that,0.6766,of,0.926,or,0.9739,what,0.9057,it,0.9122,was,0.9277
tmckenna-npr-mar99_chunk_76_1499227381638939_count_0_noise_10_noise_type_White,4,that instead of or what it was,10,"{'length': 4, 'confidence': 0.4497, 'end_time': 4.39, 'start_time': 4.18, 'word': 'that'}; {'length': 7, 'confidence': 0.495, 'end_time': 5.12, 'start_time': 4.75, 'word': 'instead'}; {'length': 2, 'confidence': 0.9155, 'end_time': 5.41, 'start_time': 5.12, 'word': 'of'}; {'length': 2, 'confidence': 0.9987, 'end_time': 6.21, 'start_time': 5.88, 'word': 'or'}; {'length': 4, 'confidence': 0.9232, 'end_time': 6.45, 'start_time': 6.21, 'word': 'what'}; {'length': 2, 'confidence': 0.8874, 'end_time': 6.53, 'start_time': 6.45, 'word': 'it'}; {'length': 3, 'confidence': 0.846, 'end_time': 6.88, 'start_time': 6.53, 'word': 'was'}",podcast_lecture,White,"[{'timestamps': [['it', 0.22, 0.46], ['up', 0.46, 0.78], ['is', 0.78, 1.02], ['that', 1.02, 1.19], ['of', 1.19, 1.46], ['or', 1.95, 2.27], ['what', 2.27, 2.52], ['it', 2.52, 2.6], ['was', 2.6, 2.89]], 'word_confidence': [['it', 0.489], ['up', 0.16], ['is', 0.801], ['that', 0.55], ['of', 0.685], ['or', 0.884], ['what', 0.9], ['it', 0.602], ['was', 0.674]], 'confidence': 0.638, 'transcript': 'it up is that of or what it was '}]",,it,0.5777,is,0.5792,that,0.6348,of,0.8108,or,0.9019,what,0.8977,it,0.8621,was,0.9434
