Google_IO_2017_chunk_196_1497534345207332_count_1_noise_19_noise_type_White,4,of this here on that working have,19,"{'end_time': 4.08, 'confidence': 0.7978, 'length': 2, 'word': 'of', 'start_time': 3.98}; {'end_time': 4.25, 'confidence': 0.9999, 'length': 4, 'word': 'this', 'start_time': 4.08}; {'end_time': 4.39, 'confidence': 0.4837, 'length': 4, 'word': 'here', 'start_time': 4.25}; {'end_time': 4.51, 'confidence': 0.9936, 'length': 2, 'word': 'on', 'start_time': 4.39}; {'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}",lecture,White,"[{'confidence': 0.693, 'timestamps': [['if', 0.37, 0.53], [""you're"", 0.53, 0.67], ['on', 0.67, 0.78], ['that', 0.78, 0.96], ['working', 0.96, 1.29]], 'transcript': ""if you're on that working "", 'word_confidence': [['if', 0.391], [""you're"", 0.266], ['on', 0.761], ['that', 0.788], ['working', 0.945]]}]",this,if,0.6135,you're,0.4007,on,0.7891,that,0.787,working,0.9771
Google_IO_2017_chunk_196_1497534345207332_count_2_noise_-1_noise_type_White,4,that working have processing happens on the,-1,"{'end_time': 4.68, 'confidence': 0.9908, 'length': 4, 'word': 'that', 'start_time': 4.51}; {'end_time': 5.0, 'confidence': 0.9942, 'length': 7, 'word': 'working', 'start_time': 4.68}; {'end_time': 5.16, 'confidence': 0.2632, 'length': 4, 'word': 'have', 'start_time': 5.0}; {'end_time': 5.67, 'confidence': 0.5184, 'length': 10, 'word': 'processing', 'start_time': 5.16}; {'end_time': 6.02, 'confidence': 0.9579, 'length': 7, 'word': 'happens', 'start_time': 5.67}; {'end_time': 6.26, 'confidence': 0.9805, 'length': 2, 'word': 'on', 'start_time': 6.05}; {'end_time': 6.35, 'confidence': 0.6327, 'length': 3, 'word': 'the', 'start_time': 6.26}",lecture,White,"[{'confidence': 0.616, 'timestamps': [['not', 0.22, 0.41], ['working', 0.41, 0.75], ['have', 0.75, 0.9], ['processing', 0.9, 1.41], ['happens', 1.41, 1.76], ['on', 1.79, 2.0], ['the', 2.0, 2.1]], 'transcript': 'not working have processing happens on the ', 'word_confidence': [['not', 0.497], ['working', 0.86], ['have', 0.128], ['processing', 0.441], ['happens', 0.762], ['on', 0.816], ['the', 0.708]]}]",that,not,0.8531,working,0.9104,have,0.4648,processing,0.7967,happens,0.9118,on,0.9786,the,0.9681
Western_Philosophy_chunk_79_1497534345207332_count_0_noise_-1_noise_type_White,4,bought chiefs for us the limited perfection,-1,"{'end_time': 7.65, 'confidence': 0.8055, 'length': 6, 'word': 'bought', 'start_time': 7.36}; {'end_time': 8.92, 'confidence': 0.2439, 'length': 6, 'word': 'chiefs', 'start_time': 8.55}; {'end_time': 9.08, 'confidence': 0.932, 'length': 3, 'word': 'for', 'start_time': 8.94}; {'end_time': 9.38, 'confidence': 0.8936, 'length': 2, 'word': 'us', 'start_time': 9.08}; {'end_time': 10.01, 'confidence': 0.7458, 'length': 3, 'word': 'the', 'start_time': 9.91}; {'end_time': 10.4, 'confidence': 0.994, 'length': 7, 'word': 'limited', 'start_time': 10.01}; {'end_time': 10.92, 'confidence': 0.92, 'length': 10, 'word': 'perfection', 'start_time': 10.4}",lecture,White,"[{'confidence': 0.679, 'timestamps': [['what', 0.23, 0.53]], 'transcript': 'what ', 'word_confidence': [['what', 0.679]]}, {'confidence': 0.076, 'timestamps': [['achieve', 1.38, 1.76], ['surprise', 1.76, 2.26]], 'transcript': 'achieve surprise ', 'word_confidence': [['achieve', 0.102], ['surprise', 0.056]]}, {'confidence': 0.738, 'timestamps': [['the', 2.78, 2.9], ['limited', 2.9, 3.29], ['perfection', 3.29, 3.79]], 'transcript': 'the limited perfection ', 'word_confidence': [['the', 0.467], ['limited', 0.951], ['perfection', 0.636]]}]",bought,what,0.9775,chiefs,0.2411,for,0.7318,us,0.7218,the,0.7518,limited,0.9917,perfection,0.9413
Western_Philosophy_chunk_58_1497534345207332_count_0_noise_15_noise_type_White,4,sense of what he sought to be,15,"{'end_time': 3.95, 'confidence': 1.0, 'length': 5, 'word': 'sense', 'start_time': 3.46}; {'end_time': 4.08, 'confidence': 1.0, 'length': 2, 'word': 'of', 'start_time': 3.95}; {'end_time': 4.33, 'confidence': 1.0, 'length': 4, 'word': 'what', 'start_time': 4.08}; {'end_time': 4.5, 'confidence': 0.9966, 'length': 2, 'word': 'he', 'start_time': 4.33}; {'end_time': 4.85, 'confidence': 0.4461, 'length': 6, 'word': 'sought', 'start_time': 4.5}; {'end_time': 4.91, 'confidence': 0.975, 'length': 2, 'word': 'to', 'start_time': 4.85}; {'end_time': 5.08, 'confidence': 0.9989, 'length': 2, 'word': 'be', 'start_time': 4.91}",lecture,White,"[{'confidence': 0.265, 'timestamps': [['sense', 0.24, 0.74], ['of', 0.74, 0.89], ['what', 0.89, 1.11], ['he', 1.11, 1.27], ['thought', 1.27, 1.65], ['of', 1.65, 1.71], ['the', 1.71, 1.85]], 'transcript': 'sense of what he thought of the ', 'word_confidence': [['sense', 0.332], ['of', 0.295], ['what', 0.116], ['he', 0.787], ['thought', 0.106], ['of', 0.039], ['the', 0.157]]}]",sense,sense,0.4395,of,0.4397,he,0.7543,sold,0.2339,be,0.619
Western_Philosophy_chunk_58_1497534345207332_count_1_noise_-1_noise_type_White,4,idea of philosophy he is were turned,-1,"{'end_time': 13.42, 'confidence': 0.5134, 'length': 4, 'word': 'idea', 'start_time': 13.17}; {'end_time': 13.49, 'confidence': 0.4651, 'length': 2, 'word': 'of', 'start_time': 13.42}; {'end_time': 13.95, 'confidence': 0.3833, 'length': 10, 'word': 'philosophy', 'start_time': 13.49}; {'end_time': 14.67, 'confidence': 0.9916, 'length': 2, 'word': 'he', 'start_time': 14.43}; {'end_time': 14.83, 'confidence': 0.9146, 'length': 2, 'word': 'is', 'start_time': 14.67}; {'end_time': 14.96, 'confidence': 0.8813, 'length': 4, 'word': 'were', 'start_time': 14.83}; {'end_time': 15.27, 'confidence': 0.9951, 'length': 6, 'word': 'turned', 'start_time': 14.96}",lecture,White,"[{'confidence': 0.515, 'timestamps': [['earlier', 0.25, 0.54], ['philosophers', 0.54, 1.22], ['he', 1.51, 1.75], ['is', 1.75, 1.91], ['returned', 1.91, 2.33]], 'transcript': 'earlier philosophers he is returned ', 'word_confidence': [['earlier', 0.091], ['philosophers', 0.966], ['he', 0.561], ['is', 0.551], ['returned', 0.038]]}]",were,earlier,0.6453,philosophers,0.9782,he,0.9411,is,0.6483,returned,0.281
Western_Philosophy_chunk_58_1497534345207332_count_2_noise_-1_noise_type_White,4,that people were too ready to accept,-1,"{'end_time': 21.33, 'confidence': 0.7794, 'length': 4, 'word': 'that', 'start_time': 21.18}; {'end_time': 21.71, 'confidence': 0.9894, 'length': 6, 'word': 'people', 'start_time': 21.33}; {'end_time': 21.82, 'confidence': 0.4502, 'length': 4, 'word': 'were', 'start_time': 21.71}; {'end_time': 22.04, 'confidence': 0.5563, 'length': 3, 'word': 'too', 'start_time': 21.82}; {'end_time': 22.38, 'confidence': 1.0, 'length': 5, 'word': 'ready', 'start_time': 22.04}; {'end_time': 22.53, 'confidence': 1.0, 'length': 2, 'word': 'to', 'start_time': 22.38}; {'end_time': 22.96, 'confidence': 1.0, 'length': 6, 'word': 'accept', 'start_time': 22.53}",lecture,White,"[{'confidence': 0.911, 'timestamps': [['the', 0.2, 0.37], ['people', 0.37, 0.78], ['were', 0.78, 0.89], ['too', 0.89, 1.11], ['ready', 1.11, 1.45], ['to', 1.45, 1.6], ['accept', 1.6, 2.02]], 'transcript': 'the people were too ready to accept ', 'word_confidence': [['the', 0.703], ['people', 0.983], ['were', 0.267], ['too', 0.887], ['ready', 1.0], ['to', 1.0], ['accept', 1.0]]}]",that,the,0.9602,people,1.0,were,0.6213,too,0.5812,ready,0.9984,to,1.0,accept,0.9913
google_Documentary_chunk_83_1497534345207332_count_0_noise_15_noise_type_White,4,in reach they really make for such,15,"{'end_time': 15.51, 'confidence': 0.6008, 'length': 2, 'word': 'in', 'start_time': 15.38}; {'end_time': 15.9, 'confidence': 0.9969, 'length': 5, 'word': 'reach', 'start_time': 15.51}; {'end_time': 16.12, 'confidence': 0.313, 'length': 4, 'word': 'they', 'start_time': 16.03}; {'end_time': 16.36, 'confidence': 0.9895, 'length': 6, 'word': 'really', 'start_time': 16.15}; {'end_time': 16.58, 'confidence': 0.9966, 'length': 4, 'word': 'make', 'start_time': 16.36}; {'end_time': 16.69, 'confidence': 0.9999, 'length': 3, 'word': 'for', 'start_time': 16.58}; {'end_time': 16.91, 'confidence': 1.0, 'length': 4, 'word': 'such', 'start_time': 16.69}",lecture,White,"[{'confidence': 0.539, 'timestamps': [['rich', 0.36, 0.78], ['and', 0.88, 1.04], ['really', 1.04, 1.24], ['make', 1.24, 1.44], ['for', 1.44, 1.55], ['such', 1.55, 1.74]], 'transcript': 'rich and really make for such ', 'word_confidence': [['rich', 0.19], ['and', 0.239], ['really', 0.78], ['make', 0.978], ['for', 1.0], ['such', 0.581]]}]",reach,reach,0.4829,and,0.5546,really,0.9673,make,0.9919,for,0.9994,such,0.6956
Yoshua_Bengio_chunk_23_1497534345207332_count_0_noise_8_noise_type_White,4,in the next life and then of,8,"{'end_time': 3.94, 'confidence': 0.6219, 'length': 2, 'word': 'in', 'start_time': 3.88}; {'end_time': 4.0, 'confidence': 0.9021, 'length': 3, 'word': 'the', 'start_time': 3.94}; {'end_time': 4.31, 'confidence': 0.9966, 'length': 4, 'word': 'next', 'start_time': 4.0}; {'end_time': 4.57, 'confidence': 0.3881, 'length': 4, 'word': 'life', 'start_time': 4.31}; {'end_time': 5.03, 'confidence': 0.9709, 'length': 3, 'word': 'and', 'start_time': 4.86}; {'end_time': 5.14, 'confidence': 0.5625, 'length': 4, 'word': 'then', 'start_time': 5.03}; {'end_time': 5.26, 'confidence': 0.9868, 'length': 2, 'word': 'of', 'start_time': 5.14}",lecture,White,"[{'confidence': 0.718, 'timestamps': [['and', 1.24, 1.51], ['if', 1.51, 1.62]], 'transcript': 'and if ', 'word_confidence': [['and', 0.763], ['if', 0.605]]}]",next,and,0.9992,if,0.8533
Yoshua_Bengio_chunk_47_1497534345207332_count_0_noise_0_noise_type_White,4,at least company that as always this,0,"{'end_time': 10.05, 'confidence': 0.9328, 'length': 2, 'word': 'at', 'start_time': 9.91}; {'end_time': 10.32, 'confidence': 0.9948, 'length': 5, 'word': 'least', 'start_time': 10.05}; {'end_time': 10.88, 'confidence': 0.3796, 'length': 7, 'word': 'company', 'start_time': 10.32}; {'end_time': 11.11, 'confidence': 0.7054, 'length': 4, 'word': 'that', 'start_time': 10.88}; {'end_time': 11.22, 'confidence': 0.347, 'length': 2, 'word': 'as', 'start_time': 11.11}; {'end_time': 11.53, 'confidence': 0.6019, 'length': 6, 'word': 'always', 'start_time': 11.22}; {'end_time': 11.75, 'confidence': 0.6282, 'length': 4, 'word': 'this', 'start_time': 11.53}",lecture,White,"[{'confidence': 0.467, 'timestamps': [['at', 0.28, 0.39], ['least', 0.39, 0.66], ['company', 0.66, 1.22], [""that's"", 1.22, 1.55], ['always', 1.55, 1.87], ['there', 1.87, 2.0]], 'transcript': ""at least company that's always there "", 'word_confidence': [['at', 0.976], ['least', 1.0], ['company', 0.26], [""that's"", 0.247], ['always', 0.539], ['there', 0.198]]}]",that,at,1.0,least,1.0,company,0.6883,that's,0.5757,always,0.7649,there,0.404
Shakespeare_chunk_83_1497534345207332_count_0_noise_-1_noise_type_White,4,tavern skits improvise by full stuff and,-1,"{'end_time': 15.35, 'confidence': 0.9086, 'length': 6, 'word': 'tavern', 'start_time': 14.87}; {'end_time': 15.81, 'confidence': 0.9499, 'length': 5, 'word': 'skits', 'start_time': 15.35}; {'end_time': 16.53, 'confidence': 0.7821, 'length': 9, 'word': 'improvise', 'start_time': 15.81}; {'end_time': 16.99, 'confidence': 0.9183, 'length': 2, 'word': 'by', 'start_time': 16.83}; {'end_time': 17.32, 'confidence': 0.4955, 'length': 4, 'word': 'full', 'start_time': 16.99}; {'end_time': 17.72, 'confidence': 0.4921, 'length': 5, 'word': 'stuff', 'start_time': 17.32}; {'end_time': 17.93, 'confidence': 0.9903, 'length': 3, 'word': 'and', 'start_time': 17.72}",lecture,White,"[{'confidence': 0.605, 'timestamps': [['tavern', 0.3, 0.73], ['skits', 0.73, 1.19], ['improvise', 1.19, 1.91], ['by', 2.21, 2.37], ['full', 2.37, 2.7], ['stuff', 2.7, 3.1], ['and', 3.1, 3.29]], 'transcript': 'tavern skits improvise by full stuff and ', 'word_confidence': [['tavern', 0.064], ['skits', 0.859], ['improvise', 0.642], ['by', 1.0], ['full', 0.403], ['stuff', 0.664], ['and', 0.962]]}]",tavern,tavern,0.2082,skits,0.9587,improvise,0.7398,by,0.9104,full,0.5719,stuff,0.7796,and,0.9955
Western_Philosophy_chunk_115_1497534345207332_count_0_noise_14_noise_type_White,4,there is a first calls then he,14,"{'end_time': 2.65, 'confidence': 0.8994, 'length': 5, 'word': 'there', 'start_time': 2.43}; {'end_time': 2.79, 'confidence': 0.7346, 'length': 2, 'word': 'is', 'start_time': 2.65}; {'end_time': 2.84, 'confidence': 0.7245, 'length': 1, 'word': 'a', 'start_time': 2.79}; {'end_time': 3.26, 'confidence': 0.5727, 'length': 5, 'word': 'first', 'start_time': 2.84}; {'end_time': 3.68, 'confidence': 0.387, 'length': 5, 'word': 'calls', 'start_time': 3.26}; {'end_time': 4.53, 'confidence': 1.0, 'length': 4, 'word': 'then', 'start_time': 4.33}; {'end_time': 4.62, 'confidence': 1.0, 'length': 2, 'word': 'he', 'start_time': 4.53}",lecture,White,"[{'confidence': 0.662, 'timestamps': [['there', 0.29, 0.47], ['is', 0.47, 0.61], ['a', 0.61, 0.66], ['first', 0.66, 1.07], ['course', 1.07, 1.5], ['then', 2.15, 2.4]], 'transcript': 'there is a first course then ', 'word_confidence': [['there', 0.192], ['is', 0.377], ['a', 0.318], ['first', 0.98], ['course', 0.662], ['then', 0.709]]}]",there,there,0.4334,a,0.7481,first,0.9897,course,0.9633,then,0.9561
